	HH07	HH17	HH18	HH19	HH27
ABHD17C	907.444869892258	830.262879809619	853.879917063491	1039.09241026874	905.572696590805
ABHD18	377.964787005941	486.323245857305	391.792359040028	450.747849203334	434.801843807034
ABHD2	5057.64645270259	3344.16574195033	4687.03576751316	4176.53467643405	4284.54371634668
ABHD3	323.616909135805	284.767223809981	237.763173032207	294.172280532702	259.188447038256
ABHD4	2178.85583097542	5687.02335602335	7101.8826031794	3821.86728982406	3569.39518492684
ABHD5	2310.60826217575	2590.64208154405	1862.82277306103	2747.18952303927	1341.43245242657
ABHD6	303.030591760754	273.672396908293	312.19338372055	336.874708351965	373.442946140834
ABHD8	188.570667155469	696.200388080894	477.593851916868	442.444599349588	389.311626571748
ABI1	4411.23608712598	3916.47389629571	3796.97449803172	4692.52234591681	4024.2973572797
ABI2	3367.09806986338	2911.46749278451	2400.37429469906	2815.9878789703	2453.29799461925
ABI3	47.7602563101189	1.84913781694793	4.13501170490795	4.74471420214036	32.7952728905548
ABI3BP	2578.23038805142	4629.31652472913	11807.5259233646	3832.54289677887	7429.71617775376
ABITRAM	955.205126202377	1093.7650187247	1343.87880409508	1399.69068963141	939.425881510087
ABL1	7262.85276991807	12252.387175097	9551.87703833736	9851.21286219392	10729.3437953551
ABL2	7520.59346345372	6132.6655699078	6037.1170891656	6220.32031900601	6599.25523520262
ABLIM1	387.846219345965	449.340489518346	1290.12365193128	157.761747221167	1358.35904488621
ABLIM2	0	7.39655126779171	4.13501170490795	5.93089275267545	0
ABLIM3	4328.06736493077	1106.70898344333	1934.15172497069	1951.26371563022	1727.57034291213
ABO	0	0	0	0	0
ABR	4799.08230647194	6701.27544861929	5966.82189018217	7500.20697503337	5275.80728726442
ABRA	0	0	0	0	0
ABRACL	1287.0565622882	1025.34691949763	1250.84104073465	1340.38176210465	1456.74486355787
ABRAXAS1	883.564741737199	746.127109138488	688.479448867173	951.315197529142	834.692590666057
ABRAXAS2	1462.45198632364	1518.14214771425	1449.32160257024	1462.55815280977	1513.87211310916
ABT1	1816.53664517452	1451.57318630412	1610.58705906165	1502.88822352796	1976.17966966311
ABTB1	1091.89827357272	1629.09041673112	1480.33419035705	1287.00372733057	1224.00421723781
ABTB2	797.925661456986	618.536599769081	691.580707645854	631.046988884668	733.13303590821
ACAA1	1698.78290978923	2397.40717967299	2020.98697077376	2240.69128196078	1877.79385099145
ACAA2	2001.81350154998	1854.68523039877	1894.86911377407	2058.01978517838	2146.50350628825
ACACA	6385.05219704589	6646.72588301932	6407.20063675487	6845.436415138	8128.99602874269
ACACB	441.370644521098	565.836171986066	382.488582703985	460.237277607615	253.898886894618
ACAD10	847.332823157109	777.562452026603	785.65222393251	984.528196944124	717.264355477296
ACAD11	0.823452695002049	2.77370672542189	2.06750585245397	4.74471420214036	0
ACAD8	1172.59663768292	1225.97837263648	1394.53269748021	1381.89801137338	1021.94301975084
ACAD9	2803.03297378698	2097.84685332742	2238.07508528143	2450.6448854055	2234.31020467264
ACADL	0	6.47198235931774	3.10125877868096	2.37235710107018	0
ACADM	2212.61739147051	2068.26064825626	2261.85140258465	2222.89860370276	2403.57612926905
ACADS	495.718522391234	608.366341775868	587.171662096929	723.568915826405	479.234149013592
ACADSB	1188.24223888796	1262.96112897543	1191.91712393972	1249.04601371345	1118.21301436505
ACADVL	15014.0129879724	11741.1005687109	11319.5945421855	13084.7355909526	9724.32736806388
ACAN	495.718522391234	2817.16146412017	19552.4028466572	975.038768539844	5986.72417056935
ACAP1	156.456012050389	304.183170887934	323.564665909047	247.911317061834	246.493502693525
ACAP2	3970.68889529988	4866.00616529847	4666.36070898862	5099.38158875035	4247.51679534122
ACAP3	5331.03274744327	3384.84677392318	3909.65356699047	3852.70793213797	3844.45231239601
ACAT1	3399.21272496846	3389.46961846555	3177.75649522176	3588.19011536865	3141.9987253209
ACAT2	3919.63482820975	1170.50423812804	1882.46407865934	1993.96614344949	3007.6438976725
ACBD3	5705.7037236692	5944.05351257911	6231.46263929628	6669.88198965881	6995.97224597546
ACBD3-AS1	9.05797964502254	10.1702579932136	10.3375292622699	5.93089275267545	16.9265924596412
ACBD4	343.379773815854	610.215479592816	414.534923417022	443.630777900124	331.126464991731
ACBD5	2653.9880359916	2234.68305178157	2160.5436158144	2378.28799382285	2293.55327828138
ACBD6	2220.85191842053	2397.40717967299	2492.37830513327	2487.41642047208	2785.48237163971
ACBD7	93.8736072302336	49.0021521491201	9.30377633604288	45.0747849203334	50.7797773789236
ACCS	718.874202736789	2609.13345971352	1395.56645040643	1330.89233370037	1356.24322082875
ACCSL	0	0	6.20251755736192	0	0
ACD	1410.57446653851	830.262879809619	868.352458030669	827.952628273493	981.74236265919
ACE	718.874202736789	666.614183009728	750.504624440793	797.11198595958	263.420095153166
ACE2	0	0	0	0	0
ACER1	4.9407161700123	0	0	1.18617855053509	0
ACER2	56.8182359551414	41.6056008813283	40.3163641228525	21.3512139096316	35.9690089767376
ACER3	1779.48127389943	1068.8016581959	1228.09847635766	1234.81187110703	1289.59476301891
ACHE	11.5283377300287	9.24568908473963	0	7.11707130321054	8.4632962298206
ACIN1	13392.6346315133	13665.1284672452	12058.7278844378	13375.3493358337	12849.3995009251
ACKR1	0	0	0	0	0
ACKR2	3.2938107800082	1.84913781694793	2.06750585245397	5.93089275267545	0
ACKR3	23.0566754600574	2079.35547515794	233.628161327299	884.889198699177	345.937233393917
ACKR4	937.089166912332	4292.77344204461	1436.91656745551	6777.8242377575	12.6949443447309
ACLY	23147.2552565076	13859.2879380247	20541.7043970565	16375.1948901369	26425.5845655861
ACMSD	15.6456012050389	9.24568908473963	3.10125877868096	16.6064997074913	4.2316481149103
ACO1	5363.97085524335	9834.63947943755	11079.7638633008	8272.40921143172	6750.53665531066
ACO2	3042.65770803257	2601.73690844573	3446.53225604077	2845.64234273368	3156.80949372309
ACOD1	0	0	0	2.37235710107018	0
ACOT1	846.509370462107	752.599091497806	608.880473547695	881.330663047572	542.708870737246
ACOT11	343.379773815854	49.0021521491201	113.712821884969	132.85199765993	110.022850987668
ACOT12	0	15.7176714440574	16.5400468196318	7.11707130321054	2.11582405745515
ACOT13	864.625329752152	835.810293260463	1222.92971172653	979.783482741984	1398.55970197786
ACOT2	1958.17050871487	1828.7973009615	2887.27192295197	2791.07812940907	2407.80777738396
ACOT4	27.9973916300697	50.851289966068	95.1052692128828	47.4471420214036	31.7373608618273
ACOT6	2.47035808500615	0	0	1.18617855053509	1.05791202872758
ACOT7	3502.96776453872	1369.28655344994	1678.81475219263	1315.47201254341	2340.1014075454
ACOT8	740.283972806842	847.829689070624	957.25520968619	823.207914071352	739.480508080575
ACOT9	4094.20679955019	3166.64851152332	3276.99677613955	3533.62590204403	3959.76472352732
ACOX1	1866.76725956965	3699.20020280433	2458.26445856778	2700.9285595684	1990.9904380653
ACOX2	643.1165547966	984.665887524771	1247.73978195597	1021.29973201071	263.420095153166
ACOX3	1082.01684123269	826.564604175723	1254.97605243956	1334.45086935198	1158.4136714567
ACOXL	0	0	0	4.74471420214036	0
ACOXL-AS1	0	3.69827563389585	0	0	0
ACP1	5015.65036525748	4409.26912451233	5103.63819678264	5330.68640610469	5479.98430880884
ACP2	1709.48779482425	1562.521455321	1726.36738679907	1833.83203912725	1870.38846679035
ACP4	9.88143234002459	3.69827563389585	4.13501170490795	0	5.28956014363788
ACP5	247.859261195617	24.038791620323	48.5863875326684	455.492563405474	185.134605027326
ACP6	165.513991695412	112.797406833824	300.822101532053	151.830854468491	218.987789946608
ACP7	26.3504862400656	7.39655126779171	67.1939402047542	21.3512139096316	31.7373608618273
ACPP	4.9407161700123	0	0	0	0
ACR	0	0	2.06750585245397	0	0
ACRBP	4.9407161700123	12.9439647186355	2.06750585245397	5.93089275267545	8.4632962298206
ACRV1	8.23452695002049	8.32112017626567	0	0	4.2316481149103
ACSBG1	9.88143234002459	3.69827563389585	2.06750585245397	2.37235710107018	2.11582405745515
ACSBG2	9.88143234002459	11.0948269016876	3.10125877868096	16.6064997074913	6.34747217236545
ACSF2	862.978424362148	984.665887524771	1098.87936057929	1092.47044504282	1616.48957989574
ACSF3	974.144538187424	1114.10553471113	990.335303325454	1016.55501780857	1050.50664452648
ACSL1	1852.76856375461	3277.5967805402	2227.73755601916	2762.60984419622	1291.71058707637
ACSL3	6629.6176474615	5882.10739571135	6679.07765635256	7347.18994201435	9624.88363736348
ACSL4	6548.0958306563	4763.37901645786	5331.06384055257	5321.19697770041	7108.11092102058
ACSL5	50.230614395125	27.7370672542189	26.8775760819017	130.47964055886	47.6060412927409
ACSL6	0	1.84913781694793	0	0	0
ACSM1	0	0	0	0	0
ACSM2A	0	0	0	0	0
ACSM2B	0	0	0	0	0
ACSM3	6.58762156001639	6.47198235931774	5.16876463113494	2.37235710107018	5.28956014363788
ACSM4	10.7048850350266	1.84913781694793	5.16876463113494	4.74471420214036	10.5791202872758
ACSM5	0	1.84913781694793	0	2.37235710107018	0
ACSM6	0	0	0	0	1.05791202872758
ACSS1	457.839698421139	1227.82751045342	708.120754465486	1060.44362417837	757.465012568944
ACSS2	1764.65912538939	2075.65719952405	2099.55219316701	2197.98885414152	1487.42431239097
ACSS3	445.487907996109	407.734888637018	1180.54584175122	881.330663047572	469.712940755044
ACTA1	3.2938107800082	1.84913781694793	6.20251755736192	0	2.11582405745515
ACTA2	6617.26585703647	3052.92653578103	21483.4533128492	11450.1815483152	20811.2454291289
ACTA2-AS1	35.4084658850881	41.6056008813283	104.409045548926	71.1707130321054	140.702299820768
ACTB	438043.89563329	230241.697001637	346165.606135148	275564.697610458	376586.002778184
ACTBL2	0	3.69827563389585	0	0	2.11582405745515
ACTC1	11573.6276282538	2213.41796688667	1019.28038525981	804.229057262791	4240.11141114012
ACTG1	268488.398110808	145786.950057083	228878.066631286	194246.227078525	308093.604302274
ACTG2	1.6469053900041	0	4.13501170490795	0	181.960868941143
ACTL10	52.7009724801311	30.5107739796408	118.881586516104	109.128426649228	190.424165170964
ACTL6A	4342.0660607458	2314.19597791033	2310.43779011732	2649.92288189539	3151.51993357945
ACTL6B	0	0	0	0	0
ACTL7A	0	0	0	0	0
ACTL7B	0	1.84913781694793	2.06750585245397	0	0
ACTL8	4.9407161700123	1.84913781694793	2.06750585245397	4.74471420214036	2.11582405745515
ACTL9	0	0	0	0	0
ACTN1	42499.2170417508	31094.1769608879	53819.2448452294	36808.3066016544	64784.4168152193
ACTN1-AS1	9.05797964502254	20.3405159864272	4.13501170490795	4.74471420214036	5.28956014363788
ACTN2	0	0	0	0	3.17373608618273
ACTN3	11.5283377300287	0	0	2.37235710107018	0
ACTN4	73275.7615174524	37532.8748395005	67706.6816561627	41496.084233369	59272.6951455486
ACTR10	4350.30058769583	4452.72386321061	4720.11586115242	4902.47594936153	4412.55107182272
ACTR1A	11543.9833312337	8467.20206380456	9790.67396429579	8262.91978302744	9886.18790845919
ACTR1B	4182.31623791541	3660.36830864842	3556.11006622084	3958.27782313559	3880.42132137275
ACTR2	42159.1310787149	31145.9528197624	34258.5719751624	34860.6014216757	49945.0847882576
ACTR3	27234.0509818028	16982.4817108498	25210.1326118975	24735.3813143082	30871.9888223281
ACTR3B	355.731564240885	348.562478494684	461.053805097236	351.108850958387	516.261070019057
ACTR3C	6.58762156001639	4.62284454236982	13.4387880409508	2.37235710107018	4.2316481149103
ACTR5	397.72765168599	322.674549057413	269.809513745244	294.172280532702	415.759427289937
ACTR6	888.505457907211	1007.78011023662	931.411386530515	961.990804483958	1083.30191741704
ACTR8	2603.75742159648	2452.88131418142	2273.22268477314	3087.62276704284	2025.90153501331
ACTRT1	0	0	0	0	0
ACTRT2	0	0	0	0	0
ACTRT3	246.212355805613	301.409464162512	388.691100261347	218.256853298456	269.767567325532
ACVR1	2314.72552565076	3935.88984337366	3190.16153033648	3547.86004465045	3591.61133753012
ACVR1B	1556.32559355387	2323.44166699507	2283.56021403541	1826.71496782404	1239.87289766872
ACVR1C	14.8221485100369	18.4913781694793	78.565222393251	37.9577136171229	201.003285458239
ACVR2A	309.618213320771	968.02364717224	406.264900007206	2603.66191842452	252.840974865891
ACVR2B	149.868390490373	151.62930098973	155.062938934048	163.692639973842	234.856470377522
ACVR2B-AS1	7.41107425501844	12.0193958101615	8.2700234098159	7.11707130321054	16.9265924596412
ACVRL1	2756.91962286686	3860.99976178727	4019.23137717053	3449.40722495604	635.805129265273
ACY1	14.8221485100369	17.5668092610053	24.8100702294477	26.095928111772	8.4632962298206
ACY3	0	0	0	0	0
ACYP1	405.138725941008	272.747827999819	222.256879138802	308.406423139123	260.246359066984
ACYP2	478.426015796191	694.351250263947	960.356468464871	812.532307116536	489.813269300868
ADA	844.862465072103	1828.7973009615	1089.57558424324	2940.53662677649	1029.34840395193
ADA2	899.210342942238	159.025852257522	169.535479901226	106.756069548158	126.949443447309
ADAD1	0	0	0	0	0
ADAD2	0	0	0	0	0
ADAL	737.813614721836	603.743497233498	506.538933851224	562.248632953633	587.141175943805
ADAM10	14435.9491960809	14903.1262356918	11075.6288515959	16997.9386291678	9452.44397668089
ADAM11	43.6429928351086	30.5107739796408	69.2614460572081	46.2609634708685	48.6639533214685
ADAM12	16007.0969381448	31305.9032409284	32325.4540031179	24308.3570361156	32685.2500395672
ADAM15	3457.6778663136	3553.11831526544	4668.42821484107	2838.52527143047	3520.73123160537
ADAM17	1461.62853362864	2629.47397569995	2166.74613337177	2355.75060136269	2258.64218133337
ADAM18	0	1.84913781694793	0	0	0
ADAM19	3175.2335919279	929.191753016333	2751.85028961624	2029.55149996554	8068.69504310522
ADAM2	0	0	0	0	0
ADAM20	0	7.39655126779171	4.13501170490795	0	2.11582405745515
ADAM20P1	11.5283377300287	16.6422403525313	25.8438231556747	7.11707130321054	25.3898886894618
ADAM21	35.4084658850881	46.2284454236982	16.5400468196318	14.2341426064211	23.2740646320067
ADAM21P1	0	0	2.06750585245397	0	0
ADAM22	20.5863173750512	25.887929437271	20.6750585245397	17.7926782580263	15.8686804309136
ADAM23	1105.07351669275	837.659431077411	1135.06071299723	786.436379004764	514.145245961602
ADAM28	33.761560495084	19.4159470779532	43.4176229015335	2.37235710107018	147.049771993133
ADAM29	0	3.69827563389585	0	0	0
ADAM30	0	0	0	0	0
ADAM32	93.8736072302336	148.855594264308	103.375292622699	131.665819109395	66.6484578098373
ADAM33	6040.02551784003	14085.8073206008	7259.0130479659	17766.5823299146	10714.5330269529
ADAM3A	0	0	0	0	0
ADAM3B	0	0	0	0	1.05791202872758
ADAM5	0	0	0	0	0
ADAM6	0	0	0	0	0
ADAM7	0	0	0	0	2.11582405745515
ADAM8	60.1120467351496	61.9461168677555	49.6201404588954	33.2129994149825	61.3588976661994
ADAM9	24332.2036846155	27458.7720127682	24355.2189419078	30695.928530747	37931.4357900272
ADAMDEC1	1.6469053900041	3.69827563389585	0	0	0
ADAMTS1	20478.445072006	71011.5150153428	40314.296617	39096.4450256366	11620.1057235437
ADAMTS10	373.024070835928	2054.39211462915	1110.25064276778	1099.58751634603	600.894032317263
ADAMTS12	1246.7073802331	5556.65913992852	4434.80005351377	3034.24473226876	7675.15176841856
ADAMTS13	131.752431200328	498.342641667466	231.560655474845	306.034066038053	217.929877917881
ADAMTS14	807.80709379701	1099.31243217554	1129.8919483661	1799.43286116173	851.619183125698
ADAMTS15	197.628646800492	620.385737586029	188.143032573312	556.317740200957	48.6639533214685
ADAMTS16	1.6469053900041	0	0	2.37235710107018	21.1582405745515
ADAMTS17	10.7048850350266	3.69827563389585	0	3.55853565160527	0
ADAMTS18	0	0	0	0	0
ADAMTS19	0	0	0	0	0
ADAMTS19-AS1	0	0	0	0	0
ADAMTS2	18039.3781894099	12905.1328244796	11120.0802274237	18332.3894985198	23550.1796715046
ADAMTS20	0	0	0	0	0
ADAMTS3	135.869694675338	68.4180992270733	84.7677399506129	47.4471420214036	82.5171382407509
ADAMTS4	963.439653152398	369.827563389585	687.445695940946	654.77055989537	743.712156195486
ADAMTS5	2125.33140580029	12391.0725113681	7159.77276704811	6820.52666557677	3578.91639318539
ADAMTS6	1219.53344129803	1497.80163172782	1261.17856999692	1829.08732492511	2055.52307181768
ADAMTS7	2865.61537860713	2639.64423369317	2860.39434687007	2799.38137926281	4452.75172891437
ADAMTS7P1	0	1.84913781694793	0	0	38.0848330341927
ADAMTS8	1.6469053900041	31.4353428881148	4.13501170490795	66.425998829965	4.2316481149103
ADAMTS9	134.222789285334	233.915933843913	263.606996187882	126.921104907255	297.273280072449
ADAMTS9-AS1	0	0	0	1.18617855053509	0
ADAMTS9-AS2	5.76416886501434	51.775858874542	43.4176229015335	42.7024278192632	49.7218653501961
ADAMTSL1	18464.2797800309	18793.7122025503	9761.72888236144	17810.4709362844	20996.3800341562
ADAMTSL2	0	0	0	0	4.2316481149103
ADAMTSL3	8.23452695002049	16.6422403525313	18.6075526720858	0	2.11582405745515
ADAMTSL4	794.631850676977	6956.4564673581	3796.97449803172	2781.58870100479	1372.11190125967
ADAMTSL4-AS1	32.1146551050799	22.1896538033751	22.7425643769937	16.6064997074913	30.6794488330997
ADAMTSL5	853.920444717125	1134.44605069755	470.357581433279	1046.20948157195	507.797773789236
ADAP1	191.864477935477	86.9094773965526	97.1727750653368	59.3089275267545	9.52120825854818
ADAP2	5.76416886501434	7.39655126779171	12.4050351147238	11.8617855053509	16.9265924596412
ADAR	11500.3403383986	13727.9991530214	12172.4407063228	13535.4834401559	11984.027461426
ADARB1	2933.9619522923	3870.24545087201	7172.17780216284	7246.36476521886	2075.6234003635
ADARB2	1.6469053900041	0	0	0	0
ADARB2-AS1	0	0	0	0	0
ADAT1	1781.95163198443	1243.54518189748	1250.84104073465	1150.59319401904	1238.81498563999
ADAT2	475.132205016182	358.732736487898	311.159630794323	457.864920506545	491.929093358323
ADAT3	158.102917440393	139.609905179568	128.185362852146	119.804033604044	140.702299820768
ADCK1	349.143942680869	363.355581030268	465.188816802144	404.486885732466	340.647673250279
ADCK2	343.379773815854	471.530143321721	445.547511203831	319.082030093939	302.562840216087
ADCK5	758.399932096887	673.086165369045	648.163084744321	763.898986544598	593.48864811617
ADCY1	65.8762156001639	55.4741345084378	24.8100702294477	26.095928111772	27.505712746917
ADCY10	0.823452695002049	4.62284454236982	5.16876463113494	20.1650353590965	8.4632962298206
ADCY10P1	183.629950985457	122.967664827037	149.894174302913	77.1016057847808	207.350757630605
ADCY2	0	3.69827563389585	2.06750585245397	23.7235710107018	4.2316481149103
ADCY3	3153.00036916285	2663.68302531349	2304.23527255995	2555.02859785258	1468.38189587388
ADCY4	102.931586875256	1741.88782356495	2378.6654832483	199.277996489895	82.5171382407509
ADCY5	24.7035808500615	66.5689614101254	59.9576697211653	39.143892167658	22.2161526032791
ADCY6	2601.28706351147	4168.8812083091	4258.02830312896	2913.25452011418	3481.58848654245
ADCY6-DT	4.11726347501025	6.47198235931774	3.10125877868096	3.55853565160527	0
ADCY7	2465.41736883614	1817.70247405981	1322.16999264432	2176.63764023189	2177.18295512135
ADCY8	3.2938107800082	0	6.20251755736192	4.74471420214036	6.34747217236545
ADCY9	4242.42828465056	6956.4564673581	4485.4539468989	6625.99338328901	3794.73044704581
ADCYAP1	0	5.54741345084378	0	0	4.2316481149103
ADCYAP1R1	1.6469053900041	0	2.06750585245397	0	0
ADD1	16997.7105302323	15582.6843834202	15208.5730506514	15302.8894804532	14442.6150161889
ADD2	3071.47855235764	902.379254670588	4.13501170490795	907.426591159344	61.3588976661994
ADD3	9671.45190279907	17687.0032191069	11047.7175225878	10419.3923879002	5394.29343448191
ADD3-AS1	13.9986958150348	22.1896538033751	9.30377633604288	9.48942840428072	6.34747217236545
ADGB	0	0	2.06750585245397	0	0
ADGRA1	0	0	0	0	0
ADGRA2	20024.7226370598	23153.9791749135	23299.7572042301	29060.1883095592	15060.4356409658
ADGRA3	1203.06438739799	1182.5236339382	1204.32215905444	1014.1826607075	1396.4438779204
ADGRB1	4.9407161700123	12.9439647186355	8.2700234098159	2.37235710107018	6.34747217236545
ADGRB2	364.789543885908	842.282275619781	803.226023678369	362.970636463737	586.083263915077
ADGRB3	1.6469053900041	0	0	4.74471420214036	0
ADGRD1	63.4058575151578	15079.7188972103	42.3838699753065	1571.68657945899	12.6949443447309
ADGRD2	0	0	0	0	0
ADGRE1	11.5283377300287	0	0	0	0
ADGRE2	8.23452695002049	0	2.06750585245397	7.11707130321054	2.11582405745515
ADGRE3	0	0	0	0	0
ADGRE4P	0	0	0	0	0
ADGRE5	5376.32264566838	1393.32534507026	3041.3011089598	2447.08634975389	2769.61369120879
ADGRF1	0	0	0	0	0
ADGRF2	0	0	4.13501170490795	0	0
ADGRF3	33.761560495084	73.9655126779171	79.598975319478	46.2609634708685	28.5636247756445
ADGRF4	0	0	6.20251755736192	0	0
ADGRF5	1.6469053900041	0	0	2.37235710107018	0
ADGRG1	242.095092330602	73.9655126779171	169.535479901226	97.2666411438774	97.327906642937
ADGRG2	31.2912024100779	27.7370672542189	17.5737997458588	42.7024278192632	29.6215368043721
ADGRG3	0	0	0	0	0
ADGRG4	0.823452695002049	5.54741345084378	0	2.37235710107018	4.2316481149103
ADGRG5	0	0	0	0	4.2316481149103
ADGRG6	444.664455301107	2344.70675188997	669.871896195088	521.918562235439	1002.90060323374
ADGRG7	0	0	0	0	0
ADGRL1	631.588217066572	806.224088189296	583.036650392021	622.743739030922	472.886676841226
ADGRL2	3582.84267595392	1744.66153029037	3759.75939268755	1303.61022703806	2556.97337343455
ADGRL3	0	0	0	0	0
ADGRL4	1875.82523921467	1516.2930098973	3046.46987359093	841.000592329379	1160.52949551415
ADGRV1	13.9986958150348	4.62284454236982	2.06750585245397	1.18617855053509	15.8686804309136
ADH1A	1.6469053900041	44.3793076067502	3.10125877868096	11.8617855053509	2.11582405745515
ADH1B	24.7035808500615	5926.48670331811	142.657903819324	354.667386609992	2.11582405745515
ADH1C	1.6469053900041	27.7370672542189	0	8.30324985374563	0
ADH4	0	24.038791620323	3.10125877868096	11.8617855053509	2.11582405745515
ADH5	12158.2790417053	23588.5265618962	17038.3157300732	21709.4398318932	14312.4918366554
ADH6	11.5283377300287	103.551717749084	20.6750585245397	46.2609634708685	27.505712746917
ADH7	0	0	1.03375292622699	2.37235710107018	0
ADHFE1	59.2885940401475	106.325424474506	63.0589284998462	45.0747849203334	9.52120825854818
ADI1	6156.95580053032	6128.9672942739	5401.35903953601	4927.38569892276	5042.00872891563
ADIG	0	0	0	0	0
ADIPOQ	0	0	2.06750585245397	0	0
ADIPOQ-AS1	0	0	0	0	0
ADIPOR1	3895.75470005469	5139.67856220676	5260.76864156914	4429.19070769803	4925.63840575559
ADIPOR2	4710.97286810672	4897.44150818658	4841.06495352098	4878.75237835082	5099.13597846691
ADIRF	0	0	0	0	0
ADK	3430.50392737854	1751.13351264969	2103.68720487192	2170.70674747921	2937.82170377648
ADM	16415.5294748658	43750.6007489879	44575.4261789077	46837.4462464286	23446.5042926893
ADM2	573.123075721426	3561.43943544171	1394.53269748021	1450.69636730441	1363.64860502985
ADM5	12.3517904250307	3.69827563389585	3.10125877868096	2.37235710107018	5.28956014363788
ADNP	3753.29738381934	3051.07739796408	2812.84171226363	3103.04308819979	3474.18310234136
ADNP-AS1	41.9960874451045	60.0969790508076	49.6201404588954	34.3991779655176	37.0269210054651
ADNP2	1557.97249894388	1176.97622048736	1131.95945421855	1339.19558355412	1792.10297666451
ADO	1780.30472659443	1671.62058652093	2195.69121530612	1557.45243685257	1748.72858348668
ADORA1	130.105525810324	22.1896538033751	56.8564109424843	186.230032434009	53.9535134651064
ADORA2A	5.76416886501434	2.77370672542189	8.2700234098159	8.30324985374563	6.34747217236545
ADORA2A-AS1	10.7048850350266	5.54741345084378	7.23627048358891	4.74471420214036	7.40538420109303
ADORA2B	252.799977365629	131.288785003303	174.704244532361	90.1495698406668	191.482077199691
ADORA3	0	0	2.06750585245397	0	0
ADPGK	2939.72612115732	3271.12479818088	2781.82912447682	3545.48768754938	3016.10719390232
ADPGK-AS1	0.823452695002049	3.69827563389585	4.13501170490795	8.30324985374563	16.9265924596412
ADPRH	390.316577430971	213.575417857486	338.037206876225	225.373924601667	188.308341113508
ADPRHL1	334.321794170832	111.87283792535	111.645316032515	132.85199765993	170.32383662514
ADPRHL2	1347.16860902335	1619.84472764638	1629.19461173373	1329.70615514984	1489.54013644843
ADPRM	234.684018075584	528.853415647107	722.593295432664	520.732383684904	543.766782765974
ADRA1A	0	0	0	0	0
ADRA1B	497.365427781238	245.0107607456	191.244291351993	155.389390120097	241.203942549887
ADRA1D	261.857957010652	133.137922820251	76.497716540797	507.684419629018	152.339332136771
ADRA2A	2479.41606465117	586.176687972493	188.143032573312	2402.01156483356	299.389104129904
ADRA2B	0	0	2.06750585245397	0	0
ADRA2C	816.041620747031	157.176714440574	291.51832519601	170.809711277053	203.119109515695
ADRB1	3.2938107800082	0	0	0	2.11582405745515
ADRB2	363.142638495904	35.1336185220106	35.1475994917176	49.8194991224738	21.1582405745515
ADRB3	0	0	0	0	0
ADRM1	3838.93646409955	2768.15931197105	3355.5619985328	3101.85690964926	3487.93595871482
ADSL	214.097700700533	408.659457545492	319.429654204139	274.007245173606	330.068552963004
ADSS1	66.699668295166	117.420251376193	182.974267942177	123.362569255649	117.428235188761
ADSS2	3455.2075082286	2708.06233292024	2973.07341582882	2878.85534214866	3400.12926033043
ADTRP	147.398032405367	59.1724101423337	101.307786770245	21.3512139096316	21.1582405745515
AEBP1	19101.6321659625	47115.1070069247	20811.5139108017	39203.2010951847	29112.6811185542
AEBP2	1918.64477935477	2343.7821829815	2125.39601632269	1966.68403678718	2049.17559964531
AEN	3564.72671666387	3311.80583015374	3903.4510494331	3206.24062209635	4961.60741473233
AFAP1	6833.83391582201	9351.08994030567	15566.251563126	9694.63729352329	12455.8562262385
AFAP1-AS1	34.5850131900861	29.5862050711668	93.0377633604288	41.5162492687281	60.3009856374718
AFAP1L1	780.633154861943	341.165927226893	469.323828507052	297.730816184308	367.095473968469
AFAP1L2	1.6469053900041	1.84913781694793	0	4.74471420214036	2.11582405745515
AFDN	2488.47404429619	1801.06023370728	1830.77643234799	1412.73865368729	2125.3452657137
AFDN-DT	4.9407161700123	0	0	7.11707130321054	2.11582405745515
AFF1	2770.9183186819	2870.78646081166	3065.07742626302	2814.80170041977	2865.883685823
AFF2	1513.50605341377	514.984882019998	457.952546318555	664.25998829965	209.46658168806
AFF3	499.012333171242	1122.42665488739	1756.34622165965	2451.83106395603	4047.5714219117
AFF4	9011.86629410243	11333.3656800738	10718.9840920476	11669.6245801642	11793.603296255
AFG1L	339.262510340844	442.868507159028	259.471984482974	279.938137926281	289.867895871356
AFG3L1P	788.044229116961	563.062465260644	510.673945556132	670.190881052326	737.36468402312
AFG3L2	2484.35678082118	2192.15288199177	2312.50529596977	2189.68560428778	2528.40974865891
AFM	0	0	0	0	0
AFMID	654.644892526629	252.407312013392	365.948535884353	585.972203964334	632.63139317909
AFP	65.8762156001639	38.8318941559065	53.7551521638033	16.6064997074913	52.8956014363788
AFTPH	1221.18034668804	1570.84257549726	1612.6545649141	1351.05736905947	1480.01892818988
AGA	1454.21745937362	1333.22836601946	2202.92748578971	1553.89390120097	979.626538601735
AGAP1	2194.50143218046	1616.14645201249	1750.14370410229	1628.62314988468	2067.16010413368
AGAP1-IT1	2.47035808500615	11.0948269016876	0	2.37235710107018	0
AGAP11	4.11726347501025	4.62284454236982	0	0	0
AGAP12P	36.2319185800902	24.038791620323	9.30377633604288	18.9788568085614	35.9690089767376
AGAP2	50.230614395125	36.0581874304846	27.9113290081287	58.1227489762194	29.6215368043721
AGAP2-AS1	78.2280060251947	57.3232723253857	38.2488582703985	90.1495698406668	77.227578097113
AGAP3	3715.41855984925	3328.44807050627	4019.23137717053	3239.45362151133	3344.05992280787
